"Id","SalePrice"
2851,215187.184690816
2852,214827.296160685
2853,211992.008009392
2854,139731.414214504
2855,206475.531841131
2856,200357.501900756
2857,189961.712093273
2858,200096.068369217
2859,108698.698147389
2860,123759.028535318
2861,123359.122363815
2862,196883.40220665
2863,129811.316618126
2864,242922.024671558
2865,141607.564929552
2866,193753.703995592
2867,108583.896570574
2868,99124.3230823295
2869,118617.096690575
2870,119112.480361671
2871,80512.0336399301
2872,46426.8229287823
2873,104430.659071365
2874,126445.179285996
2875,136754.192370414
2876,148958.37730729
2877,135867.21474494
2878,157839.772119897
2879,122249.591877682
2880,103443.252705376
2881,122906.251632722
2882,140744.267575099
2883,176988.953437709
2884,165105.768091613
2885,151414.368017744
2886,191335.356389354
2887,114861.482390592
2888,141902.140381602
2889,68584.7650793996
2890,87915.6459917688
2891,149178.885364359
2892,68116.3997590511
2893,115075.80003484
2894,68761.6491766813
2895,257421.777382148
2896,251290.470236274
2897,209409.059440386
2898,202744.599188754
2899,230863.449814244
2900,162553.662025178
2901,183028.407551443
2902,183394.213024983
2903,297041.619265033
2904,341754.939892367
2905,56509.2292070809
2906,208351.341084974
2907,120521.50725064
2908,130044.306622921
2909,197598.820131913
2910,94404.5196413636
2911,95554.1691053241
2912,138058.997639818
2913,104654.504528381
2914,97725.638992382
2915,111317.4316621
2916,104654.504528381
2917,161944.903022267
2918,118860.154956769
2919,216575.724037704
